Current dataset: FashionMNIST | Current depth: 3
Epoch 25 | Train Loss: 1.6385 | Test Accuracy: 35.99% | AUC: 0.8104
Epoch 26 | Train Loss: 1.6366 | Test Accuracy: 37.78% | AUC: 0.8137
Epoch 27 | Train Loss: 1.6319 | Test Accuracy: 37.92% | AUC: 0.8122
Epoch 28 | Train Loss: 1.6258 | Test Accuracy: 38.24% | AUC: 0.8134
Epoch 29 | Train Loss: 1.6198 | Test Accuracy: 38.02% | AUC: 0.8135
Epoch 30 | Train Loss: 1.6166 | Test Accuracy: 37.98% | AUC: 0.8114
Epoch 31 | Train Loss: 1.6163 | Test Accuracy: 38.93% | AUC: 0.8137
Epoch 32 | Train Loss: 1.6105 | Test Accuracy: 38.22% | AUC: 0.8103
Epoch 33 | Train Loss: 1.6064 | Test Accuracy: 39.01% | AUC: 0.8138
Epoch 34 | Train Loss: 1.6025 | Test Accuracy: 38.51% | AUC: 0.8135
Epoch 35 | Train Loss: 1.6012 | Test Accuracy: 38.52% | AUC: 0.8138
Epoch 36 | Train Loss: 1.5960 | Test Accuracy: 37.99% | AUC: 0.8117
Epoch 37 | Train Loss: 1.5908 | Test Accuracy: 38.62% | AUC: 0.8130
Epoch 38 | Train Loss: 1.5905 | Test Accuracy: 38.88% | AUC: 0.8140
Epoch 39 | Train Loss: 1.5907 | Test Accuracy: 39.26% | AUC: 0.8148
Current dataset: CIFAR10 | Current depth: 7
Epoch 0 | Train Loss: 2.1897 | Test Accuracy: 31.80% | AUC: 0.7741
Epoch 1 | Train Loss: 2.0421 | Test Accuracy: 32.96% | AUC: 0.7838
Epoch 2 | Train Loss: 1.9551 | Test Accuracy: 32.70% | AUC: 0.7848
Epoch 3 | Train Loss: 1.8994 | Test Accuracy: 33.33% | AUC: 0.7921
Epoch 4 | Train Loss: 1.8624 | Test Accuracy: 33.93% | AUC: 0.7896
Epoch 5 | Train Loss: 1.8374 | Test Accuracy: 34.35% | AUC: 0.7923
Epoch 6 | Train Loss: 1.8196 | Test Accuracy: 34.37% | AUC: 0.7940
Epoch 7 | Train Loss: 1.8009 | Test Accuracy: 35.18% | AUC: 0.7988
Epoch 8 | Train Loss: 1.7842 | Test Accuracy: 34.89% | AUC: 0.7999
Epoch 9 | Train Loss: 1.7702 | Test Accuracy: 35.30% | AUC: 0.8014
Epoch 10 | Train Loss: 1.7626 | Test Accuracy: 35.50% | AUC: 0.8007
Epoch 11 | Train Loss: 1.7492 | Test Accuracy: 34.97% | AUC: 0.8010
Epoch 12 | Train Loss: 1.7373 | Test Accuracy: 36.50% | AUC: 0.8047
Epoch 13 | Train Loss: 1.7263 | Test Accuracy: 36.07% | AUC: 0.8043
Epoch 14 | Train Loss: 1.7198 | Test Accuracy: 36.44% | AUC: 0.8026
Epoch 15 | Train Loss: 1.7058 | Test Accuracy: 37.54% | AUC: 0.8086
Epoch 16 | Train Loss: 1.6958 | Test Accuracy: 36.24% | AUC: 0.8075
Epoch 17 | Train Loss: 1.6910 | Test Accuracy: 37.26% | AUC: 0.8082
Epoch 18 | Train Loss: 1.6868 | Test Accuracy: 37.52% | AUC: 0.8059
Epoch 19 | Train Loss: 1.6796 | Test Accuracy: 37.60% | AUC: 0.8073
Epoch 20 | Train Loss: 1.6723 | Test Accuracy: 37.16% | AUC: 0.8099
Epoch 21 | Train Loss: 1.6656 | Test Accuracy: 37.52% | AUC: 0.8107
Epoch 22 | Train Loss: 1.6609 | Test Accuracy: 37.85% | AUC: 0.8083
Epoch 23 | Train Loss: 1.6574 | Test Accuracy: 36.87% | AUC: 0.8090
Epoch 24 | Train Loss: 1.6514 | Test Accuracy: 37.21% | AUC: 0.8084
Epoch 25 | Train Loss: 1.6455 | Test Accuracy: 38.40% | AUC: 0.8124
Epoch 26 | Train Loss: 1.6426 | Test Accuracy: 37.54% | AUC: 0.8090
Epoch 27 | Train Loss: 1.6371 | Test Accuracy: 38.28% | AUC: 0.8104
Epoch 28 | Train Loss: 1.6341 | Test Accuracy: 38.55% | AUC: 0.8110
Epoch 29 | Train Loss: 1.6279 | Test Accuracy: 38.21% | AUC: 0.8134
Epoch 30 | Train Loss: 1.6264 | Test Accuracy: 39.06% | AUC: 0.8105
Epoch 31 | Train Loss: 1.6186 | Test Accuracy: 38.59% | AUC: 0.8105
Epoch 32 | Train Loss: 1.6154 | Test Accuracy: 38.42% | AUC: 0.8099
Epoch 33 | Train Loss: 1.6095 | Test Accuracy: 39.25% | AUC: 0.8111
Epoch 34 | Train Loss: 1.6138 | Test Accuracy: 38.80% | AUC: 0.8084
Epoch 35 | Train Loss: 1.6091 | Test Accuracy: 39.21% | AUC: 0.8132
Epoch 36 | Train Loss: 1.6093 | Test Accuracy: 38.80% | AUC: 0.8143
Epoch 37 | Train Loss: 1.6010 | Test Accuracy: 38.96% | AUC: 0.8107
Epoch 38 | Train Loss: 1.6028 | Test Accuracy: 38.71% | AUC: 0.8136
Epoch 39 | Train Loss: 1.5949 | Test Accuracy: 38.93% | AUC: 0.8126
Current dataset: SVHN | Current depth: 3
Epoch 0 | Train Loss: 2.1618 | Test Accuracy: 32.63% | AUC: 0.7559
Epoch 1 | Train Loss: 1.9236 | Test Accuracy: 33.75% | AUC: 0.7856
Epoch 2 | Train Loss: 1.8095 | Test Accuracy: 34.65% | AUC: 0.7974
Epoch 3 | Train Loss: 1.7577 | Test Accuracy: 34.94% | AUC: 0.7992
Epoch 4 | Train Loss: 1.7307 | Test Accuracy: 35.35% | AUC: 0.7996
Epoch 5 | Train Loss: 1.7118 | Test Accuracy: 35.72% | AUC: 0.8036
Epoch 6 | Train Loss: 1.6983 | Test Accuracy: 36.06% | AUC: 0.8067
Epoch 7 | Train Loss: 1.6854 | Test Accuracy: 36.50% | AUC: 0.8076
Epoch 8 | Train Loss: 1.6743 | Test Accuracy: 36.87% | AUC: 0.8080
Epoch 9 | Train Loss: 1.6664 | Test Accuracy: 36.82% | AUC: 0.8010
Epoch 10 | Train Loss: 1.6576 | Test Accuracy: 37.85% | AUC: 0.8107
Epoch 11 | Train Loss: 1.6488 | Test Accuracy: 38.78% | AUC: 0.8162
Epoch 12 | Train Loss: 1.6420 | Test Accuracy: 39.92% | AUC: 0.8174
Epoch 13 | Train Loss: 1.6289 | Test Accuracy: 42.37% | AUC: 0.8177
Epoch 14 | Train Loss: 1.6162 | Test Accuracy: 42.73% | AUC: 0.8205
Epoch 15 | Train Loss: 1.5997 | Test Accuracy: 42.59% | AUC: 0.8161
Epoch 16 | Train Loss: 1.5913 | Test Accuracy: 42.51% | AUC: 0.8228
Epoch 17 | Train Loss: 1.5847 | Test Accuracy: 43.63% | AUC: 0.8242
Epoch 18 | Train Loss: 1.5787 | Test Accuracy: 43.78% | AUC: 0.8251
Epoch 19 | Train Loss: 1.5745 | Test Accuracy: 43.09% | AUC: 0.8201
Epoch 20 | Train Loss: 1.5691 | Test Accuracy: 42.20% | AUC: 0.8185
Epoch 21 | Train Loss: 1.5641 | Test Accuracy: 43.53% | AUC: 0.8241
Epoch 22 | Train Loss: 1.5624 | Test Accuracy: 43.16% | AUC: 0.8215
Epoch 23 | Train Loss: 1.5542 | Test Accuracy: 44.25% | AUC: 0.8247
Epoch 24 | Train Loss: 1.5507 | Test Accuracy: 45.40% | AUC: 0.8241
Epoch 25 | Train Loss: 1.5482 | Test Accuracy: 45.00% | AUC: 0.8251
Epoch 26 | Train Loss: 1.5410 | Test Accuracy: 44.47% | AUC: 0.8237
Epoch 27 | Train Loss: 1.5363 | Test Accuracy: 45.36% | AUC: 0.8246
Epoch 28 | Train Loss: 1.5343 | Test Accuracy: 45.55% | AUC: 0.8246
Epoch 29 | Train Loss: 1.5285 | Test Accuracy: 46.06% | AUC: 0.8263
Epoch 30 | Train Loss: 1.5232 | Test Accuracy: 45.89% | AUC: 0.8227
Epoch 31 | Train Loss: 1.5212 | Test Accuracy: 46.57% | AUC: 0.8228
Epoch 32 | Train Loss: 1.5165 | Test Accuracy: 45.36% | AUC: 0.8173
Epoch 33 | Train Loss: 1.5157 | Test Accuracy: 46.47% | AUC: 0.8242
Epoch 34 | Train Loss: 1.5074 | Test Accuracy: 45.24% | AUC: 0.8150
Epoch 35 | Train Loss: 1.5037 | Test Accuracy: 46.34% | AUC: 0.8219
Epoch 36 | Train Loss: 1.5011 | Test Accuracy: 46.43% | AUC: 0.8230
Epoch 37 | Train Loss: 1.4980 | Test Accuracy: 46.60% | AUC: 0.8268
Epoch 38 | Train Loss: 1.4946 | Test Accuracy: 46.65% | AUC: 0.8281
Epoch 39 | Train Loss: 1.4916 | Test Accuracy: 45.82% | AUC: 0.8225
Current dataset: SVHN | Current depth: 5
Epoch 0 | Train Loss: 2.1081 | Test Accuracy: 43.56% | AUC: 0.8259
Epoch 1 | Train Loss: 1.7732 | Test Accuracy: 47.50% | AUC: 0.8447
Epoch 2 | Train Loss: 1.5678 | Test Accuracy: 47.72% | AUC: 0.8565
Epoch 3 | Train Loss: 1.4640 | Test Accuracy: 50.00% | AUC: 0.8638
Epoch 4 | Train Loss: 1.3987 | Test Accuracy: 52.19% | AUC: 0.8724
Epoch 5 | Train Loss: 1.3400 | Test Accuracy: 51.79% | AUC: 0.8733
Epoch 6 | Train Loss: 1.3006 | Test Accuracy: 51.60% | AUC: 0.8724
Epoch 7 | Train Loss: 1.2778 | Test Accuracy: 52.74% | AUC: 0.8785
Epoch 8 | Train Loss: 1.2611 | Test Accuracy: 53.02% | AUC: 0.8807
Epoch 9 | Train Loss: 1.2480 | Test Accuracy: 51.74% | AUC: 0.8725
Epoch 10 | Train Loss: 1.2380 | Test Accuracy: 53.46% | AUC: 0.8820
Epoch 11 | Train Loss: 1.2303 | Test Accuracy: 54.23% | AUC: 0.8827
Epoch 12 | Train Loss: 1.2163 | Test Accuracy: 55.04% | AUC: 0.8839
Epoch 13 | Train Loss: 1.2101 | Test Accuracy: 55.70% | AUC: 0.8860
Epoch 14 | Train Loss: 1.2001 | Test Accuracy: 54.90% | AUC: 0.8786
Epoch 15 | Train Loss: 1.1906 | Test Accuracy: 56.52% | AUC: 0.8894
Epoch 16 | Train Loss: 1.1814 | Test Accuracy: 57.26% | AUC: 0.8907
Epoch 17 | Train Loss: 1.1727 | Test Accuracy: 57.23% | AUC: 0.8898
Epoch 18 | Train Loss: 1.1649 | Test Accuracy: 57.36% | AUC: 0.8878
Epoch 19 | Train Loss: 1.1587 | Test Accuracy: 57.60% | AUC: 0.8924
Epoch 20 | Train Loss: 1.1514 | Test Accuracy: 57.82% | AUC: 0.8915
Epoch 21 | Train Loss: 1.1471 | Test Accuracy: 57.84% | AUC: 0.8907
Epoch 22 | Train Loss: 1.1433 | Test Accuracy: 57.78% | AUC: 0.8897
Epoch 23 | Train Loss: 1.1390 | Test Accuracy: 57.73% | AUC: 0.8894
Epoch 24 | Train Loss: 1.1365 | Test Accuracy: 58.93% | AUC: 0.8952
Epoch 25 | Train Loss: 1.1315 | Test Accuracy: 58.38% | AUC: 0.8898
Epoch 26 | Train Loss: 1.1316 | Test Accuracy: 58.92% | AUC: 0.8927
Epoch 27 | Train Loss: 1.1276 | Test Accuracy: 58.41% | AUC: 0.8916
Epoch 28 | Train Loss: 1.1227 | Test Accuracy: 59.12% | AUC: 0.8934
Epoch 29 | Train Loss: 1.1178 | Test Accuracy: 59.77% | AUC: 0.8944
Epoch 30 | Train Loss: 1.1152 | Test Accuracy: 57.82% | AUC: 0.8810
Epoch 31 | Train Loss: 1.1107 | Test Accuracy: 59.51% | AUC: 0.8906
Epoch 32 | Train Loss: 1.1081 | Test Accuracy: 61.03% | AUC: 0.8963
Epoch 33 | Train Loss: 1.1025 | Test Accuracy: 59.54% | AUC: 0.8897
Epoch 34 | Train Loss: 1.1013 | Test Accuracy: 60.59% | AUC: 0.8956
Epoch 35 | Train Loss: 1.0960 | Test Accuracy: 60.38% | AUC: 0.8957
Epoch 36 | Train Loss: 1.0964 | Test Accuracy: 60.51% | AUC: 0.8966
Epoch 37 | Train Loss: 1.0937 | Test Accuracy: 60.29% | AUC: 0.8931
Epoch 38 | Train Loss: 1.0955 | Test Accuracy: 59.63% | AUC: 0.8935
Epoch 39 | Train Loss: 1.0922 | Test Accuracy: 60.53% | AUC: 0.8926
Current dataset: SVHN | Current depth: 7
Epoch 0 | Train Loss: 2.1250 | Test Accuracy: 43.44% | AUC: 0.8186
Epoch 1 | Train Loss: 1.8045 | Test Accuracy: 42.84% | AUC: 0.8342
Epoch 2 | Train Loss: 1.6445 | Test Accuracy: 44.20% | AUC: 0.8430
Epoch 3 | Train Loss: 1.5549 | Test Accuracy: 44.32% | AUC: 0.8485
Epoch 4 | Train Loss: 1.4935 | Test Accuracy: 46.34% | AUC: 0.8601
Epoch 5 | Train Loss: 1.4502 | Test Accuracy: 46.75% | AUC: 0.8600
Epoch 6 | Train Loss: 1.4167 | Test Accuracy: 48.30% | AUC: 0.8675
Epoch 7 | Train Loss: 1.3928 | Test Accuracy: 48.68% | AUC: 0.8669
Epoch 8 | Train Loss: 1.3610 | Test Accuracy: 50.55% | AUC: 0.8782
Epoch 9 | Train Loss: 1.3333 | Test Accuracy: 53.14% | AUC: 0.8784
Epoch 10 | Train Loss: 1.3077 | Test Accuracy: 52.37% | AUC: 0.8731
Epoch 11 | Train Loss: 1.2863 | Test Accuracy: 54.29% | AUC: 0.8800
Epoch 12 | Train Loss: 1.2676 | Test Accuracy: 54.18% | AUC: 0.8798
Epoch 13 | Train Loss: 1.2436 | Test Accuracy: 56.12% | AUC: 0.8812
Epoch 14 | Train Loss: 1.2234 | Test Accuracy: 56.62% | AUC: 0.8872
Epoch 15 | Train Loss: 1.2089 | Test Accuracy: 57.43% | AUC: 0.8901
Epoch 16 | Train Loss: 1.1904 | Test Accuracy: 56.32% | AUC: 0.8847
Epoch 17 | Train Loss: 1.1721 | Test Accuracy: 59.13% | AUC: 0.8943
Epoch 18 | Train Loss: 1.1527 | Test Accuracy: 59.06% | AUC: 0.8921
Epoch 19 | Train Loss: 1.1386 | Test Accuracy: 59.85% | AUC: 0.8942
Epoch 20 | Train Loss: 1.1238 | Test Accuracy: 60.57% | AUC: 0.8948
Epoch 21 | Train Loss: 1.1102 | Test Accuracy: 60.35% | AUC: 0.8951
Epoch 22 | Train Loss: 1.1012 | Test Accuracy: 61.38% | AUC: 0.8996
Epoch 23 | Train Loss: 1.0952 | Test Accuracy: 61.45% | AUC: 0.8945
Epoch 24 | Train Loss: 1.0877 | Test Accuracy: 60.64% | AUC: 0.8973
Epoch 25 | Train Loss: 1.0777 | Test Accuracy: 62.18% | AUC: 0.9014
Epoch 26 | Train Loss: 1.0729 | Test Accuracy: 62.81% | AUC: 0.9049
Epoch 27 | Train Loss: 1.0702 | Test Accuracy: 61.74% | AUC: 0.8992
Epoch 28 | Train Loss: 1.0627 | Test Accuracy: 62.88% | AUC: 0.9043
Epoch 29 | Train Loss: 1.0580 | Test Accuracy: 62.21% | AUC: 0.9036
Epoch 30 | Train Loss: 1.0581 | Test Accuracy: 63.50% | AUC: 0.9068
Epoch 31 | Train Loss: 1.0563 | Test Accuracy: 62.32% | AUC: 0.9020
Epoch 32 | Train Loss: 1.0508 | Test Accuracy: 63.73% | AUC: 0.9073
Epoch 33 | Train Loss: 1.0464 | Test Accuracy: 63.43% | AUC: 0.9059
Epoch 34 | Train Loss: 1.0459 | Test Accuracy: 63.36% | AUC: 0.9049
Epoch 35 | Train Loss: 1.0485 | Test Accuracy: 63.38% | AUC: 0.9061
Epoch 36 | Train Loss: 1.0434 | Test Accuracy: 62.43% | AUC: 0.9012
Epoch 37 | Train Loss: 1.0424 | Test Accuracy: 63.03% | AUC: 0.9058
Epoch 38 | Train Loss: 1.0420 | Test Accuracy: 62.53% | AUC: 0.9025
Epoch 39 | Train Loss: 1.0419 | Test Accuracy: 63.44% | AUC: 0.9055
